totalOperations,36
expansions,reached,frontier,maxDepth
4109000,14054480,9945480,32
4110000,14058378,9948378,32
4111000,14062133,9951133,32
4112000,14065895,9953895,32
4113000,14069354,9956354,32
4114000,14072535,9958535,32
4115000,14075260,9960260,32
4116000,14078974,9962974,32
4117000,14082113,9965113,32
4118000,14084869,9966869,32
4119000,14087435,9968435,32
4120000,14090493,9970493,32
4121000,14093479,9972479,32
4122000,14097118,9975118,32
4123000,14100634,9977634,32
4124000,14104347,9980347,32
4125000,14107823,9982823,32
4126000,14111414,9985414,32
4127000,14114548,9987548,32
4128000,14117930,9989930,32
4129000,14120984,9991984,32
4130000,14124158,9994158,32
4131000,14127619,9996619,32
4132000,14131388,9999388,32
4133000,14135044,10002044,32
4134000,14138537,10004537,32
4135000,14142050,10007050,32
4136000,14145730,10009730,32
4137000,14149568,10012568,32
4138000,14153252,10015252,32
4139000,14156963,10017963,32
4140000,14160378,10020378,32
4141000,14164233,10023233,32
4142000,14167683,10025683,32
4143000,14171052,10028052,32
4144000,14174703,10030703,32
4145000,14178179,10033179,32
4146000,14181473,10035473,32
4147000,14184767,10037767,32
4148000,14188339,10040339,32
4149000,14191614,10042614,32
4150000,14194525,10044525,32
4151000,14197900,10046900,32
4152000,14201106,10049106,32
4153000,14204063,10051063,32
4154000,14207129,10053129,32
4155000,14210183,10055183,32
4156000,14213005,10057005,32
4157000,14215868,10058868,32
4158000,14218835,10060835,32
4159000,14221633,10062633,32
4160000,14224688,10064688,32
4161000,14228208,10067208,32
4162000,14231794,10069794,32
4163000,14235349,10072349,32
4164000,14238833,10074833,32
4165000,14242190,10077190,32
4166000,14245272,10079272,32
4167000,14248254,10081254,32
4168000,14251310,10083310,32
4169000,14254446,10085446,32
4170000,14257746,10087746,32
4171000,14261098,10090098,32
4172000,14264405,10092405,32
4173000,14267804,10094804,32
4174000,14271042,10097042,32
4175000,14274433,10099433,32
4176000,14277698,10101698,32
4177000,14281023,10104023,32
4178000,14284296,10106296,32
4179000,14287478,10108478,32
4180000,14290830,10110830,32
4181000,14293997,10112997,32
4182000,14297021,10115021,32
4183000,14300272,10117272,32
4184000,14303585,10119585,32
4185000,14307146,10122146,32
4186000,14310527,10124527,32
4187000,14313902,10126902,32
4188000,14317151,10129151,32
4189000,14320293,10131293,32
4190000,14323365,10133365,32
4191000,14327423,10136423,32
4192000,14331763,10139763,32
4193000,14335677,10142677,32
4194000,14339115,10145115,32
4195000,14342426,10147426,32
4196000,14345453,10149453,32
4197000,14348710,10151710,32
4198000,14351918,10153918,32
4199000,14355269,10156269,32
4200000,14358430,10158430,32
4201000,14361645,10160645,32
4202000,14364800,10162800,32
4203000,14368569,10165569,32
4204000,14372407,10168407,32
4205000,14375736,10170736,32
4206000,14378657,10172657,32
4207000,14380888,10173888,32
4208000,14383827,10175827,32
4209000,14386757,10177757,32
4210000,14390105,10180105,32
4211000,14393200,10182200,32
4212000,14396239,10184239,32
4213000,14399531,10186531,32
4214000,14403324,10189324,32
4215000,14407215,10192215,32
4216000,14411090,10195090,32
4217000,14414878,10197878,32
4218000,14418501,10200501,32
4219000,14421866,10202866,32
4220000,14425840,10205840,32
4221000,14429412,10208412,32
4222000,14432335,10210335,32
4223000,14435441,10212441,32
4224000,14438703,10214703,32
4225000,14442171,10217171,32
4226000,14445557,10219557,32
4227000,14448935,10221935,32
4228000,14452333,10224333,32
4229000,14455658,10226658,32
4230000,14458651,10228651,32
4231000,14462705,10231705,32
4232000,14466741,10234741,32
4233000,14470579,10237579,32
4234000,14474437,10240437,32
4235000,14478284,10243284,32
4236000,14481818,10245818,32
4237000,14485409,10248409,32
4238000,14488798,10250798,32
4239000,14492061,10253061,32
4240000,14495157,10255157,32
4241000,14497979,10256979,32
4242000,14501425,10259425,32
4243000,14504446,10261446,32
4244000,14507934,10263934,32
4245000,14510858,10265858,32
4246000,14513908,10267908,32
4247000,14517149,10270149,32
4248000,14521214,10273214,32
4249000,14524540,10275540,32
4250000,14528158,10278158,32
4251000,14531874,10280874,32
4252000,14535460,10283460,32
4253000,14539205,10286205,32
4254000,14542538,10288538,32
4255000,14546380,10291380,32
4256000,14550090,10294090,32
4257000,14553179,10296179,32
4258000,14557033,10299033,32
4259000,14560810,10301810,32
4260000,14564013,10304013,32
4261000,14567318,10306318,32
4262000,14571000,10309000,32
4263000,14574612,10311612,32
4264000,14577561,10313561,32
4265000,14580993,10315993,32
4266000,14584473,10318473,32
4267000,14587794,10320794,32
4268000,14590853,10322853,32
4269000,14594220,10325220,32
4270000,14597289,10327289,32
4271000,14600623,10329623,32
4272000,14603797,10331797,32
4273000,14606791,10333791,32
4274000,14610210,10336210,32
4275000,14613352,10338352,32
4276000,14616405,10340405,32
4277000,14619410,10342410,32
4278000,14622654,10344654,32
4279000,14625794,10346794,32
4280000,14629054,10349054,32
4281000,14632557,10351557,32
4282000,14635652,10353652,32
4283000,14638494,10355494,32
4284000,14641411,10357411,32
4285000,14644547,10359547,32
4286000,14647344,10361344,32
4287000,14650595,10363595,32
4288000,14653512,10365512,32
4289000,14656363,10367363,32
4290000,14659606,10369606,32
4291000,14662914,10371914,32
4292000,14666029,10374029,32
4293000,14669124,10376124,32
4294000,14672789,10378789,32
4295000,14676124,10381124,32
4296000,14679212,10383212,32
4297000,14682297,10385297,32
4298000,14685944,10387944,32
4299000,14688939,10389939,32
4300000,14692553,10392553,32
4301000,14695631,10394631,32
4302000,14698793,10396793,32
4303000,14702147,10399147,32
4304000,14705033,10401033,32
4305000,14708609,10403609,32
4306000,14712227,10406227,32
4307000,14715905,10408905,32
4308000,14719595,10411595,32
4309000,14723126,10414126,32
4310000,14726544,10416544,32
4311000,14730052,10419052,32
4312000,14733271,10421271,32
4313000,14736398,10423398,32
4314000,14739349,10425349,32
4315000,14742386,10427386,32
4316000,14746298,10430298,32
4317000,14750288,10433288,32
4318000,14754300,10436300,32
4319000,14758179,10439179,32
4320000,14761743,10441743,32
4321000,14765671,10444671,32
4322000,14769217,10447217,32
4323000,14772479,10449479,32
4324000,14775504,10451504,32
4325000,14779351,10454351,32
4326000,14782891,10456891,32
4327000,14786126,10459126,32
4328000,14789231,10461231,32
4329000,14792494,10463494,32
4330000,14795879,10465879,32
4331000,14799002,10468002,32
4332000,14802026,10470026,32
4333000,14804909,10471909,32
4334000,14807538,10473538,32
4335000,14810497,10475497,32
4336000,14813735,10477735,32
4337000,14816724,10479724,32
4338000,14819756,10481756,32
4339000,14823025,10484025,32
4340000,14826108,10486108,32
4341000,14829375,10488375,32
4342000,14832175,10490175,32
4343000,14836093,10493093,32
4344000,14839596,10495596,32
4345000,14843062,10498062,32
4346000,14846252,10500252,32
4347000,14849113,10502113,32
4348000,14851958,10503958,32
4349000,14855147,10506147,32
4350000,14858175,10508175,32
4351000,14861101,10510101,32
4352000,14863890,10511890,32
4353000,14866509,10513509,32
4354000,14869466,10515466,32
4355000,14872598,10517598,32
4356000,14875662,10519662,32
4357000,14879564,10522564,32
4358000,14883580,10525580,32
4359000,14887444,10528444,32
4360000,14890694,10530694,32
4361000,14893779,10532779,32
4362000,14896815,10534815,32
4363000,14899706,10536706,32
4364000,14902591,10538591,32
4365000,14905503,10540503,32
4366000,14908434,10542434,32
4367000,14911447,10544447,32
4368000,14914576,10546576,32
4369000,14918090,10549090,32
4370000,14921453,10551453,32
4371000,14924552,10553552,32
4372000,14927566,10555566,32
4373000,14930783,10557783,32
4374000,14934102,10560102,32
4375000,14937326,10562326,32
4376000,14940529,10564529,32
4377000,14943997,10566997,32
4378000,14947217,10569217,32
4379000,14950045,10571045,32
4380000,14953003,10573003,32
4381000,14956135,10575135,32
4382000,14959708,10577708,32
4383000,14963294,10580294,32
4384000,14966808,10582808,32
4385000,14970153,10585153,32
4386000,14973454,10587454,32
4387000,14976574,10589574,32
4388000,14979599,10591599,32
4389000,14982441,10593441,32
4390000,14985120,10595120,32
4391000,14988309,10597309,32
4392000,14991581,10599581,32
4393000,14994653,10601653,32
4394000,14997632,10603632,32
4395000,15000902,10605902,32
4396000,15004158,10608158,32
4397000,15007079,10610079,32
4398000,15010662,10612662,32
4399000,15014231,10615231,32
4400000,15017839,10617839,32
4401000,15021369,10620369,32
4402000,15024815,10622815,32
4403000,15028213,10625213,32
4404000,15031634,10627634,32
4405000,15035068,10630068,32
4406000,15038384,10632384,32
4407000,15041259,10634259,32
4408000,15044209,10636209,32
4409000,15047086,10638086,32
4410000,15049936,10639936,32
4411000,15052966,10641966,32
4412000,15056480,10644480,32
4413000,15059458,10646458,32
4414000,15062548,10648548,32
4415000,15065902,10650902,32
4416000,15069371,10653371,32
4417000,15072673,10655673,32
4418000,15075830,10657830,32
4419000,15078830,10659830,32
4420000,15081655,10661655,32
4421000,15084691,10663691,32
4422000,15087579,10665579,32
4423000,15091614,10668614,32
4424000,15095079,10671079,32
4425000,15098118,10673118,32
4426000,15101221,10675221,32
4427000,15104317,10677317,32
4428000,15107307,10679307,32
4429000,15110334,10681334,32
4430000,15113511,10683511,32
4431000,15116553,10685553,32
4432000,15119859,10687859,32
4433000,15122938,10689938,32
4434000,15125999,10691999,32
4435000,15129165,10694165,32
4436000,15132420,10696420,32
4437000,15135630,10698630,32
4438000,15138994,10700994,32
4439000,15142372,10703372,32
4440000,15145534,10705534,32
4441000,15149012,10708012,32
4442000,15152131,10710131,32
4443000,15155445,10712445,32
4444000,15158953,10714953,32
4445000,15161922,10716922,32
4446000,15165200,10719200,32
4447000,15168293,10721293,32
4448000,15171440,10723440,32
4449000,15174377,10725377,32
4450000,15177101,10727101,32
4451000,15180562,10729562,32
4452000,15184117,10732117,32
4453000,15187628,10734628,32
4454000,15191236,10737236,32
4455000,15194680,10739680,32
4456000,15198099,10742099,32
4457000,15201455,10744455,32
4458000,15204635,10746635,32
4459000,15207559,10748559,32
4460000,15211025,10751025,32
4461000,15214852,10753852,32
4462000,15218560,10756560,32
4463000,15222188,10759188,32
4464000,15225680,10761680,32
4465000,15229041,10764041,32
4466000,15232060,10766060,32
4467000,15235175,10768175,32
4468000,15238339,10770339,32
4469000,15241312,10772312,32
4470000,15244045,10774045,32
4471000,15246886,10775886,32
4472000,15249971,10777971,32
4473000,15252921,10779921,32
4474000,15255930,10781930,32
4475000,15259245,10784245,32
4476000,15262264,10786264,32
4477000,15266164,10789164,32
4478000,15269279,10791279,32
4479000,15272162,10793162,32
4480000,15275044,10795044,32
4481000,15278112,10797112,32
4482000,15281678,10799678,32
4483000,15285018,10802018,32
4484000,15288090,10804090,32
4485000,15291018,10806018,32
4486000,15293778,10807778,32
4487000,15296534,10809534,32
4488000,15299475,10811475,32
4489000,15302890,10813890,32
4490000,15306256,10816256,32
4491000,15309847,10818847,32
4492000,15313498,10821498,32
4493000,15316431,10823431,32
4494000,15319615,10825615,32
4495000,15322719,10827719,32
4496000,15326058,10830058,32
4497000,15329122,10832122,32
4498000,15332156,10834156,32
4499000,15335189,10836189,32
4500000,15338293,10838293,32
4501000,15341575,10840575,32
4502000,15344992,10842992,32
4503000,15348489,10845489,32
4504000,15352002,10848002,32
4505000,15355614,10850614,32
4506000,15359208,10853208,32
4507000,15362779,10855779,32
4508000,15366484,10858484,32
4509000,15370127,10861127,32
4510000,15373656,10863656,32
4511000,15377431,10866431,32
4512000,15381034,10869034,32
4513000,15384676,10871676,32
4514000,15388329,10874329,32
4515000,15391930,10876930,32
4516000,15395684,10879684,32
4517000,15399198,10882198,32
4518000,15403008,10885008,32
4519000,15406546,10887546,32
4520000,15410264,10890264,32
4521000,15413669,10892669,32
4522000,15417422,10895422,32
4523000,15420936,10897936,32
4524000,15424493,10900493,32
4525000,15428046,10903046,32
4526000,15431570,10905570,32
4527000,15435011,10908011,32
4528000,15438598,10910598,32
4529000,15441837,10912837,32
4530000,15445163,10915163,32
4531000,15448362,10917362,32
4532000,15451151,10919151,32
4533000,15454171,10921171,32
4534000,15457737,10923737,32
4535000,15460684,10925684,32
4536000,15463619,10927619,32
4537000,15466618,10929618,32
4538000,15469808,10931808,32
4539000,15473236,10934236,32
4540000,15476373,10936373,32
4541000,15479684,10938684,32
4542000,15482674,10940674,32
4543000,15485698,10942698,32
4544000,15488751,10944751,32
4545000,15491655,10946655,32
4546000,15494748,10948748,32
4547000,15498047,10951047,32
4548000,15501109,10953109,32
4549000,15503876,10954876,32
4550000,15506702,10956702,32
4551000,15509390,10958390,32
4552000,15512124,10960124,32
4553000,15514908,10961908,32
4554000,15517731,10963731,32
4555000,15520583,10965583,32
4556000,15523475,10967475,32
4557000,15526329,10969329,32
4558000,15529085,10971085,32
4559000,15531813,10972813,32
4560000,15534938,10974938,32
4561000,15537805,10976805,32
4562000,15540638,10978638,32
4563000,15543627,10980627,32
4564000,15546541,10982541,32
4565000,15549384,10984384,32
4566000,15552212,10986212,32
4567000,15555338,10988338,32
4568000,15558689,10990689,32
4569000,15562149,10993149,32
4570000,15565697,10995697,32
4571000,15569297,10998297,32
4572000,15572882,11000882,32
4573000,15576313,11003313,32
4574000,15579027,11005027,32
4575000,15582236,11007236,32
4576000,15585545,11009545,32
4577000,15588475,11011475,32
4578000,15591017,11013017,32
4579000,15594761,11015761,32
4580000,15598414,11018414,32
4581000,15602172,11021172,32
4582000,15606040,11024040,32
4583000,15609626,11026626,32
4584000,15613415,11029415,32
4585000,15617093,11032093,32
4586000,15620133,11034133,32
4587000,15623091,11036091,32
4588000,15626243,11038243,32
4589000,15629671,11040671,32
4590000,15632296,11042296,32
4591000,15635629,11044629,32
4592000,15639636,11047636,32
4593000,15643755,11050755,32
4594000,15647830,11053830,32
4595000,15651824,11056824,32
4596000,15655697,11059697,32
4597000,15658855,11061855,32
4598000,15661864,11063864,32
4599000,15665064,11066064,32
4600000,15667469,11067469,32
4601000,15670623,11069623,32
4602000,15673420,11071420,32
4603000,15676512,11073512,32
4604000,15679948,11075948,32
4605000,15683115,11078115,32
4606000,15685948,11079948,32
4607000,15689405,11082405,32
4608000,15692726,11084726,32
4609000,15696031,11087031,32
4610000,15698941,11088941,32
4611000,15702042,11091042,32
4612000,15705109,11093109,32
4613000,15708181,11095181,32
4614000,15711132,11097132,32
4615000,15713739,11098739,32
4616000,15717070,11101070,32
4617000,15720081,11103081,32
4618000,15722712,11104712,32
4619000,15725610,11106610,32
4620000,15728173,11108173,32
4621000,15730736,11109736,32
4622000,15733292,11111292,32
4623000,15735712,11112712,32
4624000,15738196,11114196,32
4625000,15740797,11115797,32
4626000,15744066,11118066,32
4627000,15747223,11120223,32
4628000,15750423,11122423,32
4629000,15753429,11124429,32
4630000,15756566,11126566,32
4631000,15759766,11128766,32
4632000,15762974,11130974,32
4633000,15766314,11133314,32
4634000,15769464,11135464,32
4635000,15772305,11137305,32
4636000,15775567,11139567,32
4637000,15778942,11141942,32
4638000,15782052,11144052,32
4639000,15785113,11146113,32
4640000,15788004,11148004,32
4641000,15791337,11150337,32
4642000,15794287,11152287,32
4643000,15797620,11154620,32
4644000,15800883,11156883,32
4645000,15804216,11159216,32
4646000,15807413,11161413,32
4647000,15810482,11163482,32
4648000,15813977,11165977,32
4649000,15816962,11167962,32
4650000,15820172,11170172,32
4651000,15823440,11172440,32
4652000,15826144,11174144,32
4653000,15829747,11176747,32
4654000,15833453,11179453,32
4655000,15836192,11181192,32
4656000,15838878,11182878,32
4657000,15841787,11184787,32
4658000,15844360,11186360,32
4659000,15847245,11188245,32
4660000,15850061,11190061,32
4661000,15852764,11191764,32
4662000,15855482,11193482,32
4663000,15858115,11195115,32
4664000,15860984,11196984,32
4665000,15864053,11199053,32
4666000,15867221,11201221,32
4667000,15870199,11203199,32
4668000,15873478,11205478,32
4669000,15876527,11207527,32
4670000,15879442,11209442,32
4671000,15882323,11211323,32
4672000,15885731,11213731,32
4673000,15889316,11216316,32
4674000,15893220,11219220,32
4675000,15896888,11221888,32
4676000,15899947,11223947,32
4677000,15902847,11225847,32
4678000,15905558,11227558,32
4679000,15908515,11229515,32
4680000,15911331,11231331,32
4681000,15914074,11233074,32
4682000,15917136,11235136,32
4683000,15920179,11237179,32
4684000,15923119,11239119,32
4685000,15925719,11240719,32
4686000,15929181,11243181,32
4687000,15932366,11245366,32
4688000,15935338,11247338,32
4689000,15938236,11249236,32
4690000,15941961,11251961,32
4691000,15945942,11254942,32
4692000,15949683,11257683,32
4693000,15953530,11260530,32
4694000,15957228,11263228,32
4695000,15960738,11265738,32
4696000,15964037,11268037,32
4697000,15967263,11270263,32
4698000,15970388,11272388,32
4699000,15973419,11274419,32
4700000,15976375,11276375,32
4701000,15979497,11278497,32
4702000,15982477,11280477,32
4703000,15985314,11282314,32
4704000,15987783,11283783,32
4705000,15991459,11286459,32
4706000,15994840,11288840,32
4707000,15997830,11290830,32
4708000,16000897,11292897,32
4709000,16003685,11294685,32
4710000,16006713,11296713,32
4711000,16009771,11298771,32
4712000,16013145,11301145,32
4713000,16016190,11303190,32
4714000,16018703,11304703,32
4715000,16021391,11306391,32
4716000,16024545,11308545,32
4717000,16027090,11310090,32
4718000,16029725,11311725,32
4719000,16032935,11313935,32
4720000,16036131,11316131,32
4721000,16038919,11317919,32
4722000,16041618,11319618,32
4723000,16044495,11321495,32
4724000,16047422,11323422,32
4725000,16050408,11325408,32
4726000,16053159,11327159,32
4727000,16055997,11328997,32
4728000,16058470,11330470,32
4729000,16061361,11332361,32
4730000,16064206,11334206,32
4731000,16067513,11336513,32
4732000,16070227,11338227,32
4733000,16073122,11340122,32
4734000,16075738,11341738,32
4735000,16078431,11343431,32
4736000,16081208,11345208,32
4737000,16085159,11348159,32
4738000,16089133,11351133,32
4739000,16091835,11352835,32
4740000,16094630,11354630,32
4741000,16097111,11356111,32
4742000,16100226,11358226,32
4743000,16103236,11360236,32
4744000,16105921,11361921,32
4745000,16108625,11363625,32
4746000,16111473,11365473,32
4747000,16114515,11367515,32
4748000,16118593,11370593,32
4749000,16122496,11373496,32
4750000,16126242,11376242,32
4751000,16129703,11378703,32
4752000,16132523,11380523,32
4753000,16135455,11382455,32
4754000,16138586,11384586,32
4755000,16141640,11386640,32
4756000,16144371,11388371,32
4757000,16147551,11390551,32
4758000,16150682,11392682,32
4759000,16153943,11394943,32
4760000,16156810,11396810,32
4761000,16160001,11399001,32
4762000,16163464,11401464,32
4763000,16166834,11403834,32
4764000,16170401,11406401,32
4765000,16173546,11408546,32
4766000,16176226,11410226,32
4767000,16178932,11411932,32
4768000,16181752,11413752,32
4769000,16184788,11415788,32
4770000,16187993,11417993,32
4771000,16191130,11420130,32
4772000,16194063,11422063,32
4773000,16197067,11424067,32
4774000,16199778,11425778,32
4775000,16202569,11427569,32
4776000,16205737,11429737,32
4777000,16208293,11431293,32
4778000,16211081,11433081,32
4779000,16214095,11435095,32
4780000,16217114,11437114,32
4781000,16219788,11438788,32
4782000,16222520,11440520,32
4783000,16225427,11442427,32
4784000,16228019,11444019,32
4785000,16230732,11445732,32
4786000,16233982,11447982,32
4787000,16237162,11450162,32
4788000,16240061,11452061,32
4789000,16243071,11454071,32
4790000,16246053,11456053,32
4791000,16249187,11458187,32
4792000,16251917,11459917,32
4793000,16254919,11461919,32
4794000,16257971,11463971,32
4795000,16261315,11466315,32
4796000,16264787,11468787,32
4797000,16268270,11471270,32
4798000,16271889,11473889,32
4799000,16275485,11476485,32
4800000,16279007,11479007,32
4801000,16282808,11481808,32
4802000,16286600,11484600,32
4803000,16290246,11487246,32
4804000,16293713,11489713,32
4805000,16297613,11492613,32
4806000,16301607,11495607,32
4807000,16305172,11498172,32
4808000,16308677,11500677,32
4809000,16312415,11503415,32
4810000,16316300,11506300,32
4811000,16320154,11509154,32
4812000,16323799,11511799,32
4813000,16327290,11514290,32
4814000,16331136,11517136,32
4815000,16334966,11519966,32
4816000,16338583,11522583,32
4817000,16342178,11525178,32
4818000,16345929,11527929,32
4819000,16349648,11530648,32
4820000,16353235,11533235,32
4821000,16356916,11535916,32
4822000,16360500,11538500,32
4823000,16364080,11541080,32
